Name,Team,POS,ADP,IP,mERA,mWHIP,mSO,mKBB,mQS,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Jeff Hoffman","PHI","RP",457.07000732421875,73,-0.4665504183592471,-1.455563519712697,-1.7977298837535773,-2.5414492052477535,-2.3962344867203584,0.9474122294149884,-7.710115284378646,4.45688385552075,-2.253231428857896,"17432"
"Andrew Nardi","MIA","RP",542.5999755859375,64,0.15558774295597777,-1.629019556139622,-2.2988045219305735,-2.4928969395219753,-2.3962344867203584,0.9477010903544837,-7.713666671002068,4.45688385552075,-2.2567828154813183,"25942"
"Sixto Sanchez","MIA","RP",999,44.234,0.3217810623595004,-0.4151365862924446,-3.440256415093779,-0.48167642666417243,-2.158734350613879,-1.5541597003048695,-7.728182416609643,4.45688385552075,-2.2712985610888934,"19680"
"Jose Butto","NYM","SP",705.530029296875,37.1061,-1.360153548609847,-1.5663528327824947,-4.054451069961737,-1.3257375644703107,-2.2161024077605016,-1.551091058501522,-12.073888482086412,8.778744096319503,-2.2951443857669074,"23313"
"Jason Foley","DET","RP",502.79998779296875,63,-0.13539628690861913,-2.199631522064168,-3.1163188820229846,-1.4669465825567318,-2.3962344867203584,1.5454357131416339,-7.7690920471312275,4.45688385552075,-2.3122081916104777,"19531"
"Tommy Kahnle","NYY","RP",732.469970703125,63,-0.25986383083051845,-1.8502518592395232,-2.5309855338618665,-2.3221347033439743,-2.3962344867203584,1.5203451365992704,-7.839125277396971,4.45688385552075,-2.382241421876221,"11384"
"Reid Detmers","LAA","SP",233.92999267578125,177.094,-4.796588828874305,-5.043314328844713,2.6919762222324786,-5.298055837713542,1.9487040269444222,-1.6655512697328227,-12.162830015988483,8.778744096319503,-2.384085919668978,"27468"
"Joey Wentz","DET","SP/RP",749.530029296875,52.4152,-1.2697710569832152,-1.9993651805049775,-3.2844911986112266,-1.8251202875348709,-2.240426707148178,-1.5528600412596043,-12.172034472042073,8.778744096319503,-2.393290375722568,"19962"
"Ian Hamilton","NYY","RP",738.5999755859375,62,0.8855751919006678,-1.720689515923156,-2.514855036535138,-2.8786979458435313,-2.3962344867203584,0.7706225346779968,-7.854279258443519,4.45688385552075,-2.397395402922769,"19261"
"Hoby Milner","MIL","RP",999,62,-0.6662185265977213,-1.4836123841541766,-3.0192039602860463,-0.7851405003526313,-2.3962344867203584,0.49511306455474124,-7.8552967935561915,4.45688385552075,-2.398412938035443,"13346"
"Gregory Soto","PHI","RP",603.5999755859375,70,0.6374701503949415,-2.0208725770761427,-2.0233445509724106,-3.4600322826044265,-2.3962344867203584,1.3551260181268814,-7.907887728851515,4.45688385552075,-2.451003873330765,"19677"
"Lance Lynn","STL","SP",300.3999938964844,175.991,-5.692128173179887,-4.845123375286293,1.4553686136932837,-3.3092635011504368,1.8005032529721225,-1.6655512697328227,-12.256194452684033,8.778744096319503,-2.4774503563645296,"2520"
"Justin Topa","SEA","RP",727.6699829101562,63,-0.0016321370040598342,-2.090825348083248,-3.0987302941159953,-1.88674923785989,-2.3962344867203584,1.473737949056913,-8.000433554726639,4.45688385552075,-2.5435496992058892,"15145"
"Ryan Yarbrough","LAD","SP",575.27001953125,79.5905,-4.040667203435904,-2.276473911281445,-2.7869757167524356,-0.13347002635855737,-1.5475000123320402,-1.5452064959395155,-12.330293366099896,8.778744096319503,-2.551549269780392,"16502"
"Steven Okert","MIA","RP",748.530029296875,60,-0.661512486712731,-1.1249375376349002,-2.4731503545388294,-1.7989084187515108,-2.3962344867203584,0.41383021279952004,-8.04091307155881,4.45688385552075,-2.5840292160380605,"13580"
"Aubrey Hampton","NYY","SP",999,36.936,-2.036757841709438,-1.7386249172326218,-4.030563892802118,-1.3337415009726334,-1.6044170058481082,-1.6655512697328227,-12.409656428297744,8.778744096319503,-2.63091233197824,"sa3020682"
"Enyel De Los Santos","SDP","RP",732.9299926757812,66,-0.5041850968964527,-1.640646767553596,-2.462662963983786,-2.3098806107198917,-2.3962344867203584,1.2208099418743443,-8.092799983999742,4.45688385552075,-2.6359161284789923,"18403"
"Daniel Hudson","LAD","RP",742.5999755859375,44,-0.5465207316724797,-0.14385491946251006,-3.310285248858147,-0.2316063567158414,-2.3962344867203584,-1.5452064959395155,-8.173708239368853,4.45688385552075,-2.7168243838481034,"7146"
"Joey Lucchesi","NYM","SP",702.530029296875,50.9211,-1.2752916872818596,-2.339297927593692,-3.6622472499675403,-1.9186200114029732,-1.7962452333871988,-1.551091058501522,-12.542793168134786,8.778744096319503,-2.764049071815281,"19320"
"Scott McGough","ARI","RP",745.1300048828125,60,-0.027777607515605377,-1.7684828559353833,-2.7359917528861506,-2.0300725399135127,-2.3962344867203584,0.6881122821488771,-8.270446960822133,4.45688385552075,-2.813563105301384,"12056"
"Dylan Dodd","ATL","SP",999,35.0844,-1.6795407900990849,-1.960673120215294,-4.330558212613679,-1.0390798508539711,-2.03765407985225,-1.5495386891706913,-12.59704474280497,8.778744096319503,-2.8183006464854654,"29928"
"Lucas Erceg","OAK","RP",557.27001953125,66,0.6749103962631369,-2.3136891033258733,-2.1523664772004865,-3.895174385250588,-2.3962344867203584,1.807082354285695,-8.275471701948476,4.45688385552075,-2.818587846427726,"19360"
"Anthony Bender","MIA","RP",747.0700073242188,58,-0.1110570940487725,-1.7385585590782187,-2.8333609353393983,-1.7880626882190067,-2.3962344867203584,0.5462510049468079,-8.321022758458946,4.45688385552075,-2.864138902938197,"19742"
"Sawyer Gipson-Long","DET","RP",369.6000061035156,68.5236,-1.156800789669938,-1.0981733119714612,-2.747014160650723,-0.26984476888307424,-1.5462672353040057,-1.5528600412596043,-8.370960307738805,4.45688385552075,-2.9140764522180564,"26048"
"James McArthur","KCR","RP",355.2699890136719,66,-1.286778688614921,-2.595241864586611,-2.8917826422953987,-1.915235527270806,-2.3962344867203584,2.6731421072384745,-8.41213110224962,4.45688385552075,-2.955247246728871,"21527"
"Michael Tonkin","NYM","RP",999,58,-0.9859327991046535,-1.1099561413070533,-2.968565099799762,-1.1135030602028304,-2.3962344867203584,0.15999977339998503,-8.414191813734673,4.45688385552075,-2.957307958213924,"10315"
"Fernando Cruz","CIN","RP",740.27001953125,58,-0.7105683431523225,-1.040821390623454,-2.409638167015265,-1.4413904955796508,-2.3962344867203584,-0.4278792343230914,-8.426532117414142,4.45688385552075,-2.9696482618933926,"7048"
"Dylan Cease","CHW","SP",111.87000274658203,178.467,-3.6911212197100576,-5.796504570362839,3.172736005171493,-6.95507602457224,2.1307002537338735,-1.6655512697328227,-12.804816825472596,8.778744096319503,-3.026072729153092,"18525"
"Alex Faedo","DET","RP",699.9299926757812,48,-0.7275683060495938,-0.3587183346484139,-3.385255790189975,-0.08463550733881212,-2.3962344867203584,-1.5528600412596043,-8.505272466206758,4.45688385552075,-3.0483886106860085,"19874"
"Rafael Montero","HOU","RP",750.530029296875,66,-0.8571258423859165,-2.100139105875432,-2.5028789453718514,-2.185493986973189,-2.3962344867203584,1.496337465806318,-8.545534901520432,4.45688385552075,-3.088651045999681,"12760"
"Trevor Richards","TOR","RP",741.72998046875,54,-0.2554423660504076,-1.048410914886183,-2.741082233453715,-1.7703676248647746,-2.3962344867203584,-0.3695751153733485,-8.58111274134879,4.45688385552075,-3.124228885828039,"19309"
"Brooks Raley","NYM","RP",722.8699951171875,63,-0.5020062193543521,-1.8599316946096902,-2.6592524127330313,-2.1746900936807037,-2.3962344867203584,0.9986223420054361,-8.593492565092701,4.45688385552075,-3.1366087095719504,"10061"
"Jorge Lopez","NYM","RP",999,61,-0.4308852730948105,-1.8421230263054256,-2.899228778457302,-1.6119727220397582,-2.3962344867203584,0.5065392533860891,-8.673905033231566,4.45688385552075,-3.2170211777108157,"14527"
"Triston McKenzie","CLE","SP",243.1300048828125,149.638,-5.74521831071272,-4.048691197148782,1.040411833275263,-3.702319871615857,1.1166568817688152,-1.6655512697328227,-13.004711934166101,8.778744096319503,-3.225967837846599,"18000"
"Carlos Estevez","LAA","RP",230.8699951171875,66,-1.9988761035269207,-2.6512704982031687,-2.4339395669729114,-2.8215701079491358,-2.3962344867203584,3.61855349236976,-8.683337271002737,4.45688385552075,-3.226453415481985,"14542"
"Tyler Holton","DET","RP",722.9299926757812,61,-0.6345581073087164,-1.8137202628111588,-3.1381869493260335,-1.4315787844132477,-2.3962344867203584,0.6951341270689145,-8.7191444635106,4.45688385552075,-3.262260607989851,"26231"
"Luis Garcia","LAA","RP",999,63,-0.6111346556896867,-2.1408840985465503,-2.88535453641899,-2.050866951787745,-2.3962344867203584,1.363212725746735,-8.721262003416596,4.45688385552075,-3.2643781478958465,"6984"
"Scott Effross","NYY","RP",735.530029296875,60,-1.054152331340263,-1.5760241996207456,-3.096819142207579,-1.1871177659561445,-2.3962344867203584,0.5756016347993359,-8.734746291045754,4.45688385552075,-3.2778624355250052,"18384"
"Kody Funderburk","MIN","RP",739.1300048828125,60,0.4935503738987267,-2.0179592867772995,-2.859267222355589,-2.387809871369319,-2.3962344867203584,0.4276029233628468,-8.740117569960994,4.45688385552075,-3.283233714440244,"24993"
"Brandon Bielak","HOU","SP",999,50.0868,-1.4337891271638399,-2.3980909431386848,-3.590003305106791,-1.8955017780100067,-2.211442002343724,-1.547155984507413,-13.07598314027046,8.778744096319503,-3.297239043950956,"19866"
"Keaton Winn","SFG","SP",430.8699951171875,160.681,-3.0071730493113336,-5.856932026607775,0.45443583909654733,-3.88763159641605,0.6921692486324227,-1.5545748733506548,-13.159706457956842,8.778744096319503,-3.38096236163734,"23499"
"Gavin Williams","CLE","SP",154.6699981689453,143.486,-3.6715562933672774,-4.512555149323369,0.9040859594023647,-5.268605070333162,1.0092569628517114,-1.6655512697328227,-13.204924860502556,8.778744096319503,-3.4261807641830515,"30122"
"Ross Stripling","SFG","SP",631.469970703125,144.077,-5.961082138291612,-5.15533063006993,-0.5809453951641225,-0.7123557788107747,0.7997495284847205,-1.6655512697328227,-13.275515683584544,8.778744096319503,-3.496771587265039,"13273"
"Hunter Gaddis","CLE","SP",999,45.7525,-2.7435483057866596,-1.7778043721107155,-3.806868935133932,-1.3270613703057104,-2.0924964925000666,-1.5435999759416528,-13.291379451778734,8.778744096319503,-3.5126353554592304,"25636"
"Taylor Clarke","MIL","RP",999,57,-1.3052869683120587,-1.0833008379979256,-2.9301263103051767,-0.8162317636238399,-2.3962344867203584,-0.45163408723924586,-8.982814454198605,4.45688385552075,-3.5259305986778546,"17611"
"Connor Phillips","CIN","SP",564.4000244140625,39.9039,-1.378869281735536,-2.3213747451514073,-3.5501796587010443,-2.480511109528131,-2.03855609958498,-1.5588529159147984,-13.328343810615896,8.778744096319503,-3.5495997142963915,"27649"
"Jose Urquidy","HOU","SP",490.3299865722656,90.9104,-4.77971918869122,-2.5436548365535647,-2.176724160112812,-0.7413507389945083,-1.5555279377734268,-1.547155984507413,-13.344132846632945,8.778744096319503,-3.5653887503134394,"18413"
"Tanner Banks","CHW","RP",999,58,-1.0907451628657707,-1.4245042985194607,-3.1715350936830116,-1.0544954543333143,-2.3962344867203584,0.06949299622161834,-9.068021499900299,4.45688385552075,-3.611137644379548,"16990"
"Matthew Canterino","MIN","SP",999,42.936,-2.0886917719503417,-2.451136466191407,-3.665236993937246,-2.0784119157817753,-1.5991552838118381,-1.553419612497768,-13.436052044170376,8.778744096319503,-3.657307947850872,"sa3011530"
"Jose Leclerc","TEX","RP",207.92999267578125,66,-2.013822575165989,-2.723477784685735,-2.347277969792133,-3.3777418878389165,-2.3962344867203584,3.6979049524022947,-9.160649751800836,4.45688385552075,-3.7037658962800872,"14524"
"Jose Suarez","LAA","SP",743.4000244140625,61.2933,-1.915799613047306,-2.655335537317527,-3.014894200002089,-2.3258027091464055,-2.0689840144561265,-1.5470115755559117,-13.527827649525365,8.778744096319503,-3.7490835532058604,"19911"
"Jon Gray","TEX","SP",317.1300048828125,165.951,-5.419400188211009,-5.804421428349751,1.4402044716585745,-3.6176061412350635,1.5363034438894942,-1.6655512697328227,-13.530471111980576,8.778744096319503,-3.751727015661073,"14916"
"Jordan Hicks",,"RP",309.4700012207031,66,1.8160994705412181,-1.681342369450572,-2.103750840821846,-3.2102230513286507,-2.3962344867203584,-1.6655512697328227,-9.241002547513034,4.45688385552075,-3.784118691992285,"19618"
"Dylan Lee","ATL","RP",999,44,-0.6889374866631848,-0.7006017752438857,-3.5697570755767067,-0.36602949783608385,-2.3962344867203584,-1.5495386891706913,-9.271099011210909,4.45688385552075,-3.8142151556901602,"19996"
"Ryan Brasier",,"RP",749.7999877929688,59,-0.567742516513163,-0.9181170902155593,-2.9302169883988247,-0.8236048501595422,-2.3962344867203584,-1.6655512697328227,-9.301467201740275,4.45688385552075,-3.8445833462195225,"5615"
"Tyler Alexander","TBR","RP",728.4000244140625,62.7515,-2.1866785943569,-1.328676661960988,-3.1433855524117953,-0.01207690729926842,-2.2324589079923216,-0.4134385113189353,-9.316715135340209,4.45688385552075,-3.859831279819459,"17735"
"Woo Suk Go","SDP","RP",999,62,-0.2452543339165432,-2.10620920728144,-2.404715877031564,-3.060517510710391,-2.3962344867203584,0.8926100329187129,-9.320321382741586,4.45688385552075,-3.863437527220836,"sa3012630"
"Mason Black","SFG","SP",999,70.638,-2.359058807784058,-3.3820125437346675,-2.687578866800386,-2.783140676541003,-0.8891805199912043,-1.5545748733506548,-13.655546288201974,8.778744096319503,-3.8768021918824687,"sa3018146"
"Domingo German",,"SP",551,107.469,-4.493752734291851,-3.888181399880183,-1.266616275642614,-2.313155274917868,-0.033019490545181315,-1.6655512697328227,-13.660276445010524,8.778744096319503,-3.881532348691019,"17149"
"Abner Uribe","MIL","RP",487,60,1.108390013478612,-2.1690862723804387,-2.141050641049391,-3.8589374942183268,-2.3962344867203584,0.09144264041189831,-9.365476240478005,4.45688385552075,-3.908592384957256,"25327"
"Andrew Kittredge","STL","RP",668.7999877929688,62,-1.186902507115539,-2.0828222237186447,-3.3129815644413285,-1.3397429402627774,-2.3962344867203584,0.9473400141801146,-9.371343708078534,4.45688385552075,-3.9144598525577834,"12828"
"Jakob Junis",,"SP",719.6699829101562,95.5357,-4.098471645672793,-3.9093960677687685,-1.8625234136313074,-1.8186370678623,-0.38678914940059234,-1.6655512697328227,-13.741368614068584,8.778744096319503,-3.962624517749081,"13619"
"Tylor Megill","NYM","SP",503,90.2019,-2.7896661102204825,-3.551598109857516,-1.930802866158143,-2.5963803035451476,-1.327228342008044,-1.551091058501522,-13.746766790290854,8.778744096319503,-3.96802269397135,"21318"
"Joe Ross","MIL","SP",719,97.4882,-3.6852835576566876,-3.6099089275499154,-1.704057602744458,-2.42525214776768,-0.7661158667503178,-1.5590695185829273,-13.749687621051985,8.778744096319503,-3.9709435247324807,"12972"
"Cole Ragans","KCR","SP",108.7300033569336,177.372,-1.700170057386291,-7.121160955180742,2.514817887590741,-8.274895096115554,2.486754818967813,-1.6655512697328227,-13.760204671856854,8.778744096319503,-3.9814605755373504,"21846"
"Lance McCullers Jr.","HOU","SP",679.72998046875,95.5966,-1.8657635071351335,-4.4960333399557735,-1.5111913866462072,-4.026667685707547,-0.32821844109358844,-1.547155984507413,-13.775030345045664,8.778744096319503,-3.9962862487261583,"14120"
"Ryan Weathers","MIA","SP",747.4000244140625,55.005,-1.3648453167860892,-2.962120094604713,-3.3466833698205396,-2.5229441745071695,-2.0669695061092153,-1.5541597003048695,-13.817722162132597,8.778744096319503,-4.038978065813095,"23796"
"Bruce Zimmermann","BAL","RP",999,68.9366,-1.501255028484573,-1.5096129818512678,-3.0588895324257845,-0.5243130310713484,-1.3637899265447264,-1.54903326859956,-9.50689376897726,4.45688385552075,-4.050009913456511,"20370"
"Darren McCaughan","SEA","RP",999,45.2169,-1.469113802825898,-0.5324920408367947,-3.9231901682997505,0.11976769896378166,-2.2057593246231564,-1.5467227684120324,-9.557510406033849,4.45688385552075,-4.100626550513101,"20038"
"Colin Rea","MIL","SP",556.7999877929688,126.059,-5.4807895948019505,-4.16057692669297,-0.7489967527708201,-2.0401909131265037,0.08890263782085392,-1.5590695185829273,-13.90072106815432,8.778744096319503,-4.1219769718348145,"12317"
"Bowden Francis","TOR","RP",747.3300170898438,47.234,-1.457533390496063,-0.3502634281772011,-3.4738157028158225,-0.5553573536480805,-2.206601200148959,-1.5455494645095502,-9.589120539795678,4.45688385552075,-4.132236684274927,"20548"
"Josh Winckowski","BOS","RP",707.8699951171875,67,-1.180976580687464,-2.8715150970968173,-2.867873906460156,-1.7712107822862468,-2.3962344867203584,1.4973843930477708,-9.590426460203274,4.45688385552075,-4.133542604682523,"22387"
"Kenny Rosenberg","LAA","SP",999,35.5213,-1.7443172926467168,-2.5362770245179616,-4.163339167999043,-2.19364551668521,-1.8199982524160534,-1.5470115755559117,-14.004588829820895,8.778744096319503,-4.225844733501391,"20009"
"Jaime Barria","CLE","SP/RP",999,41.8923,-2.364559793238612,-2.390432669581567,-4.090452412550653,-1.4358731484288227,-2.245568176613387,-1.5435999759416528,-14.070486176354697,8.778744096319503,-4.291742080035191,"18356"
"Colin Holderman","PIT","RP",713,64,-0.264498620969135,-2.5532699931492857,-2.6994943961878786,-2.813373478204779,-2.3962344867203584,0.9701924779157957,-9.75667849731564,4.45688385552075,-4.29979464179489,"22361"
"Ronel Blanco","HOU","RP",999,60,-1.0526870100870747,-1.950804165518561,-2.7485586505035156,-2.16005780585326,-2.3962344867203584,0.5446263773446105,-9.76371574133816,4.45688385552075,-4.30683188581741,"19407"
"Andrew Abbott","CIN","SP",249.92999267578125,134.377,-4.843790987332117,-4.982755637406367,0.844241050715203,-4.11846237581541,0.6414459614604383,-1.6655512697328227,-14.124873258111075,8.778744096319503,-4.346129161791572,"29911"
"Ben Joyce","LAA","RP",533.8699951171875,60,-0.42739526518524723,-2.5478585134117804,-2.3023032810430273,-3.752495362523685,-2.3962344867203584,1.5914833832414437,-9.834803525642654,4.45688385552075,-4.377919670121903,"31461"
"Beau Brieske","DET","RP",999,56,-1.282386325211494,-1.2766236004554998,-3.238175099442291,-0.8194791455935608,-2.3962344867203584,-0.8240765436417978,-9.836975201065004,4.45688385552075,-4.380091345544254,"26079"
"Frankie Montas","CIN","SP",354.6000061035156,149.584,-5.623541431483231,-5.69116549349386,0.7288557273834636,-3.0417972796588164,1.1260978734878437,-1.6655512697328227,-14.167101873497426,8.778744096319503,-4.38835777717792,"14309"
"Roansy Contreras","PIT","SP/RP",624.1300048828125,78.3577,-2.8105866169159808,-3.6859573106649823,-2.2983341807479114,-3.044986973139541,-1.8927606637762364,-0.5026275971615649,-14.235253342406217,8.778744096319503,-4.456509246086713,"22810"
"Jake Latz","TEX","RP",999,57,-0.573860757959901,-1.6669674197091982,-2.8189390041982527,-2.098538911835936,-2.3962344867203584,-0.3608204598674046,-9.915361040291051,4.45688385552075,-4.458477184770301,"21306"
"Zack Greinke",,"SP",737.2000122070312,122.091,-5.926338517117505,-4.874973851078198,-1.8229673581153463,-0.09559052332580414,0.11112230215821259,-1.6655512697328227,-14.27429921721146,8.778744096319503,-4.495555120891958,"1943"
"Jameson Taillon","CHC","SP",310.8699951171875,164.085,-7.859328518499759,-5.127749038663634,0.5668009730006411,-1.3750147427746908,1.186051683497406,-1.6655512697328227,-14.27479091317286,8.778744096319503,-4.496046816853355,"11674"
"Colin Poche","TBR","RP",621.6699829101562,63,-1.5787727954778086,-2.018052741965741,-2.666823622127554,-2.6664455883537017,-2.3962344867203584,1.308338206424354,-10.017991028220811,4.45688385552075,-4.56110717270006,"19403"
"Nick Robertson","STL","RP",999,51,-0.2223192941449383,-1.4049384695029787,-3.302929790789891,-1.8242702644923612,-2.3962344867203584,-0.8826152975501417,-10.03330760320067,4.45688385552075,-4.57642374767992,"26226"
"Alexis Diaz","CIN","RP",67.33000183105469,68,-2.170519646607562,-3.5906438298998475,-2.0217054333449394,-4.281568432085011,-2.3962344867203584,4.354882320046577,-10.105789508611142,4.45688385552075,-4.6489056530903925,"21132"
"Seranthony Dominguez","PHI","RP",646.27001953125,70,-0.7767743297224019,-2.391838151491951,-2.2798137972579164,-3.1282427917249835,-2.3962344867203584,0.8331506853934527,-10.13975287152416,4.45688385552075,-4.682869016003409,"19249"
"Sean Reid-Foley","NYM","RP",999,51,-0.06529219506327014,-1.5545467060511016,-2.8686676277771532,-2.395672444684643,-2.3962344867203584,-0.8872543732521615,-10.16766783354869,4.45688385552075,-4.71078397802794,"17034"
"Andrew Chafin","DET","RP",722.1300048828125,60,-0.39674725277731004,-2.5968216622941345,-2.768123066345787,-2.6843434371051904,-2.3962344867203584,0.668400815320019,-10.17386908992276,4.45688385552075,-4.716985234402012,"12988"
"Logan Allen","CLE","SP",340.3299865722656,143.098,-3.287310757212866,-5.596198504455645,0.28983551528985696,-5.285187054694756,1.0298229840837203,-1.6655512697328227,-14.514589086722513,8.778744096319503,-4.735844990403008,"27589"
"Hayden Wesneski","CHC","SP",528.2000122070312,89.8704,-3.240674412828194,-3.720480190697806,-1.9755787542954024,-2.9318253119019304,-1.1076181145890702,-1.5517228449745595,-14.527899629286964,8.778744096319503,-4.7491555329674595,"27581"
"John Brebbia",,"RP",999,55,-1.2038901856543658,-1.0401626158000714,-3.0410032373111555,-0.8718537169196361,-2.3962344867203584,-1.6655512697328227,-10.218695512138412,4.45688385552075,-4.761811656617661,"12777"
"Cody Morris","NYY","RP",733,48,-0.2102767780607658,-1.1348088718862441,-3.1609784191398997,-1.807092986616371,-2.3962344867203584,-1.5454953138425183,-10.254886856266157,4.45688385552075,-4.798003000745408,"25388"
"Blake Treinen","LAD","RP",726.9299926757812,48,-0.786300992955137,-1.517784961788146,-3.4312269505489534,-1.2640035694397351,-2.3962344867203584,-0.8953230270632967,-10.290873988515628,4.45688385552075,-4.833990132994879,"12572"
"Hogan Harris","OAK","SP/RP",999,39.1722,-1.4095238394150422,-2.5807635814590797,-4.006845070796404,-3.0485549948411075,-2.016005749637903,-1.5597013050559643,-14.621394541205499,8.778744096319503,-4.8426504448859955,"21520"
"Carlos Hernandez","KCR","RP",747.2000122070312,58,-0.9639071890176703,-2.062291307403722,-2.908685302263502,-2.2704590214764218,-2.3962344867203584,0.27817836988428074,-10.323398936997396,4.45688385552075,-4.866515081476645,"22713"
"Pierson Ohl","MIN","RP",999,37.234,-1.4906499386129068,-0.9039214683142008,-4.232446819266867,0.056203192294766426,-2.209367367711283,-1.553419612497768,-10.333602014108259,4.45688385552075,-4.876718158587508,"sa3017977"
"Joe Mantiply","ARI","RP",738.530029296875,54,-0.49382499744920616,-2.0694199512966063,-3.56637483205464,-1.3502445736901665,-2.3962344867203584,-0.4681866970167801,-10.344285538227757,4.45688385552075,-4.887401682707008,"14857"
"Jacob Lopez","TBR","RP",741,37.2195,-0.30094311270059865,-1.0919255064890978,-3.8634441662083825,-1.3912856178136173,-2.1796009315879528,-1.5496108936464421,-10.376810228446091,4.45688385552075,-4.9199263729253415,"25098"
"Miles Mikolas","STL","SP",409.8699951171875,183.575,-8.016853794739355,-6.0371221050364925,0.16675358019089137,-1.11428431496218,1.968097271984151,-1.6655512697328227,-14.698960632295808,8.778744096319503,-4.920216535976305,"9803"
"Brennan Bernardino","BOS","RP",999,58,-0.5499558835575346,-2.561066959237746,-3.0069087678095405,-2.0268319098232683,-2.3962344867203584,0.12234576870473536,-10.418652238443713,4.45688385552075,-4.961768382922962,"16835"
"Merrill Kelly","ARI","SP",150.8000030517578,185.28,-4.318460030359586,-7.638797766431396,2.1067421098072416,-5.6446189543893635,2.4166985026486136,-1.6655512697328227,-14.743987408457313,8.778744096319503,-4.965243312137808,"11156"
"Prelander Berroa","SEA","RP",692,38,0.26267641311825096,-1.0839566113047023,-3.530201184630788,-2.155295428313883,-2.3962344867203584,-1.5467227684120324,-10.449734066263517,4.45688385552075,-4.992850210742765,"22932"
"Dauri Moreta","PIT","RP",741.7999877929688,60,-1.2237398836108275,-2.0649798653288602,-2.715115713801816,-2.4737857660223277,-2.3962344867203584,0.4217365329599138,-10.452119182524278,4.45688385552075,-4.995235327003528,"21101"
"Jose Soriano","LAA","RP",999,64,-0.05443449192749379,-3.044593398067393,-2.3010564983978745,-3.8800446782661657,-2.3962344867203584,1.208878332471865,-10.467485220907422,4.45688385552075,-5.010601365386672,"22100"
"Adrian Morejon","SDP","RP",999,52,-0.844745800590275,-1.5802842914308008,-3.252467678529702,-1.8683868268473076,-2.3962344867203584,-0.5447582578351076,-10.48687734195355,4.45688385552075,-5.029993486432802,"20039"
"Chris Devenski","TBR","RP",999,67.234,-2.4599394037009263,-1.8834728220055286,-2.811747293322701,-1.3381538176053809,-2.2062103165681246,0.18364626042733606,-10.515877392775328,4.45688385552075,-5.058993537254577,"12763"
"Emilio Pagan","CIN","RP",693.1300048828125,66,-2.8745185691055806,-2.1417537733052563,-2.3950092067601276,-1.6500131432990532,-2.3962344867203584,0.9277548809757928,-10.529774298214583,4.45688385552075,-5.072890442693834,"14771"
"Luke Little","CHC","RP",729.6699829101562,52,0.8440252523160073,-2.1588279587386636,-2.7674198585523957,-3.608038629044399,-2.3962344867203584,-0.48174284794847094,-10.56823852868828,4.45688385552075,-5.111354673167529,"28036"
"Kyle Muller","OAK","SP/RP",999,78.0712,-1.5491341395950842,-4.02865023517425,-2.596024931383717,-4.3201403364751165,-1.854846013797666,-0.5647945856296659,-14.9135902420555,8.778744096319503,-5.134846145735995,"20167"
"AJ Smith-Shawver","ATL","SP",394.6700134277344,48.108,-2.2794726639071956,-3.0837000490402695,-3.3200136423752484,-2.8270308944355045,-1.8593260403578524,-1.5495386891706913,-14.91908197928676,8.778744096319503,-5.140337882967257,"29960"
"Emmet Sheehan","LAD","SP",239.6699981689453,126.236,-4.305175205067858,-4.719526024248387,0.6369051781633603,-5.042771006349631,-0.03389133064606839,-1.5452064959395155,-15.0096648840881,8.778744096319503,-5.2309207877685955,"29839"
"Luke Weaver",,"SP",744.5999755859375,67.9104,-3.7521383022401333,-3.518080577762979,-3.0176163530820093,-1.975181429164165,-1.1048519111839534,-1.6655512697328227,-15.033419843166064,8.778744096319503,-5.254675746846561,"16918"
"Jorge Alcala","MIN","RP",999,58,-1.2449361248676314,-2.209884876838049,-2.917641368569185,-2.0842325466428058,-2.3962344867203584,0.12297754441864944,-10.72995185921938,4.45688385552075,-5.27306800369863,"19459"
"Slade Cecconi","ARI","RP",746.7999877929688,48.1351,-1.9621447959029579,-1.2965704726838017,-3.758102388025935,-0.35049605942955275,-1.8373469528482012,-1.5546831746847194,-10.759343843575166,4.45688385552075,-5.3024599880544185,"27500"
"Benjamin Brown","CHC","RP",999,53.468,-0.4806113637630481,-1.6432726216781177,-2.9950450779855675,-2.1238813431060173,-1.9667558163216607,-1.5517228449745595,-10.76128906782897,4.45688385552075,-5.304405212308221,"sa3005122"
"Matt Bush",,"RP",999,39,-0.834477156615594,-1.1780860809823954,-3.719788836334011,-1.0051422033709818,-2.3962344867203584,-1.6655512697328227,-10.799280033756165,4.45688385552075,-5.342396178235415,"1246"
"Charlie Morton","ATL","SP",238.72999572753906,165.39,-3.91542258390584,-7.192179172767928,2.19575936258236,-6.21238515885748,1.6614727859448881,-1.6655512697328227,-15.128306036736824,8.778744096319503,-5.34956194041732,"4676"
"Jay Jackson",,"RP",999,51,-1.253245866968861,-1.1979600601330906,-3.3066225779829463,-0.9915937536461209,-2.3962344867203584,-1.6655512697328227,-10.811208015184203,4.45688385552075,-5.354324159663452,"7432"
"Nick Pivetta","BOS","SP",174.6699981689453,161.367,-6.209595783855899,-6.227459049783344,2.127406840956468,-4.4299468531105335,1.126819603970966,-1.553455720115205,-15.166230961937549,8.778744096319503,-5.387486865618044,"15454"
"Luis Gil","NYY","RP",639,45.3086,-0.7319582884697511,-1.352157946790242,-3.175046689258813,-2.0623916866788523,-1.9775799814288342,-1.5454953138425183,-10.844629906469011,4.45688385552075,-5.387746050948261,"21052"
