Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mSO,PTS,aPOS,Dollars,PlayerId
"Cody Morris","CLE","RP",588.1599731445312,54.1637,-5.389221035292117,-1.5017901580503095,-1.3238414675952261,-0.9886561966694264,-5.453086006373737,-14.656594863980816,6.126448073082172,-7.530146790898643,"sa3008653"
"Clay Holmes","NYY","RP",597.6400146484375,58.3718,-4.481039694532046,-1.4163038363873954,-0.8410725154879222,-2.8012138213290174,-5.203979402627294,-14.743609270363674,6.126448073082172,-7.6171611972815025,"13649"
"Max Meyer","MIA","SP",520.219970703125,40.869,-6.3839770644052924,-1.5017901580503095,-1.44680767496907,-2.3595959714449295,-6.8475923553407,-18.539763224210304,9.9078506423059,-7.6319125819044,"sa3014430"
"Michael Lorenzen","LAA","SP",535.8699951171875,88.108,-4.027211442362558,-1.3739654154778995,-4.023504004037524,-4.673877530319266,-4.449600736540294,-18.54815912873754,9.9078506423059,-7.640308486431641,"14843"
"Anthony Bass","MIA","RP",600.9600219726562,61.2577,-5.134000613106495,-0.5589046678311388,-1.3958536749877797,-2.1580690586492244,-5.623690772813796,-14.870518787388432,6.126448073082172,-7.744070714306261,"7982"
"Jorge Lopez","BAL","SP/RP",999,57.2763,-5.884134450886931,-1.3772514446693218,-2.864190259895235,-2.884523319082628,-5.681765344127826,-18.691864818661944,9.9078506423059,-7.784014176356042,"14527"
"Jay Jackson","ATL","RP",999,53.3095,-5.240597933082637,-1.4631821588794303,-1.3328517689768944,-1.8218134489366495,-5.069739575328843,-14.928184885204452,6.126448073082172,-7.8017368121222805,"7432"
"Steven Okert","MIA","RP",999,52.3727,-5.7253313433772215,-1.4579459609950849,-1.0046709930379878,-1.2356368959534902,-5.539953143344068,-14.963538336707852,6.126448073082172,-7.837090263625679,"13580"
"Richard Rodriguez",,"RP",530.0900268554688,59.7795,-4.665469611649158,-0.0055455673162612355,-3.0586708834781806,-1.3722730311507862,-5.893601795052476,-14.995560888646862,6.126448073082172,-7.869112815564689,"13549"
"Ryne Stanek","HOU","RP",595.9600219726562,66.6064,-5.3104229434738315,-1.1996759024885202,-1.774256703729726,-2.526738059745217,-4.186023587637183,-14.99711719707448,6.126448073082172,-7.870669123992309,"15947"
"Cole Irvin","OAK","SP",510.1199951171875,156.048,-0.1958686987814395,-1.5017901580503095,-8.078852941551695,-6.793039273648748,-2.2219764354505664,-18.79152750748276,9.9078506423059,-7.883676865176859,"19244"
"Luke Weaver","ARI","SP",462.54998779296875,126.121,-2.2260230411171356,-1.5017901580503095,-8.71271026266337,-4.6801442011910925,-1.7342586525182435,-18.85492631554015,9.9078506423059,-7.947075673234252,"16918"
"Tony Watson",,"RP",999,58.4509,-4.714437094053839,-1.3690763834060784,-1.6955606586088976,-1.2461097147967373,-6.0501398698976905,-15.07532372076324,6.126448073082172,-7.948875647681067,"3132"
"Tanner Rainey","WSN","RP",362.6099853515625,57.5419,-5.675726861033607,0.8144479058228176,-2.7400684436438745,-3.148327124896576,-4.345941492438673,-15.095616016189917,6.126448073082172,-7.969167943107744,"17610"
"Connor Brogdon","PHI","RP",599.4299926757812,58.4663,-4.746594263565185,-1.0928827769582687,-2.168421083316371,-1.6407744276250542,-5.500054843140036,-15.148727394604915,6.126448073082172,-8.022279321522742,"21205"
"Phil Maton","HOU","RP",598.7000122070312,61.4711,-4.983456072099346,-1.4696975656428695,-1.6333206278024175,-2.2985117640601445,-4.774961758745846,-15.159947788350626,6.126448073082172,-8.033499715268453,"18064"
"Patrick Corbin","WSN","SP",411.42999267578125,174.311,0.8501660475218211,-1.5017901580503095,-10.120503389509699,-8.695052891696967,0.5017869727850353,-18.965393418950118,9.9078506423059,-8.057542776644217,"9323"
"Caleb Smith","ARI","SP/RP",577.4500122070312,73.9937,-5.103972329374323,-1.286890429772939,-4.794377030255581,-3.679826941671869,-4.116210800370752,-18.981277531445464,9.9078506423059,-8.073426889139565,"14875"
"Luis Gil","NYY","SP",470.6000061035156,67.287,-5.080173451948726,-1.5017901580503095,-3.6803013536612807,-4.473875637772258,-4.2771619409083295,-19.013302542340902,9.9078506423059,-8.105451900035003,"21052"
"Joe Ross","WSN","SP",598.7000122070312,88.1668,-3.8310270106819333,-1.5017901580503095,-5.504592672920985,-4.067008487720157,-4.176163743711693,-19.08058207308508,9.9078506423059,-8.172731430779178,"12972"
"Domingo Acevedo","OAK","RP",600.6400146484375,52.4838,-6.6241483630336235,-1.3975128176180993,-1.3249328331353551,-0.26066414145766476,-5.709302483068337,-15.316560638313081,6.126448073082172,-8.190112565230908,"17092"
"Kervin Castro","SFG","RP",600.010009765625,53.0218,-4.691279436580717,-1.3226146260438005,-1.1213843494839344,-2.298531738311106,-5.8956687433293276,-15.329478893748886,6.126448073082172,-8.203030820666713,"21656"
"Brad Boxberger",,"RP",554.72998046875,64.7633,-4.697773815316562,-1.1884408571752594,-2.349494594634962,-2.666929685837377,-4.462925996861668,-15.36556494982583,6.126448073082172,-8.239116876743655,"10133"
"Jordan Hicks","STL","RP",501.6600036621094,58.6387,-5.620355397025281,-0.5441450914740117,-0.6239249110919778,-3.1357338141037028,-5.464371019480198,-15.388530233175173,6.126448073082172,-8.262082160093,"19618"
"Dylan Coleman","KCR","RP",590.030029296875,47.6322,-6.132382744382508,-1.4122587568071439,-0.48561011846336893,-1.5951002185552832,-5.766084436901735,-15.391436275110038,6.126448073082172,-8.264988202027867,"22276"
"Justin Steele","CHC","SP",589.3699951171875,95.0866,-3.2762724704194177,-1.5017901580503095,-5.1076656321355784,-5.952901719579104,-3.3627383015732932,-19.201368281757702,9.9078506423059,-8.293517639451803,"17312"
"MacKenzie Gore","SDP","SP",999,54.9255,-5.769511997788916,-1.5017901580503095,-3.252398011601236,-2.908005523071961,-5.9178837884598705,-19.34958947897229,9.9078506423059,-8.44173883666639,"sa3005068"
"Dominic Leone","SFG","RP",596.6400146484375,57.8616,-5.523841910461795,-1.321188898093528,-1.0862945211388395,-2.3109515615076894,-5.412409084131388,-15.65468597533324,6.126448073082172,-8.52823790225107,"13763"
"Austin Adams","SDP","RP",600.4199829101562,45.7309,-6.0902934398400586,-1.4649544252664555,-0.9258974679332004,-1.8709437049473905,-5.347865465355726,-15.699954503342829,6.126448073082172,-8.57350643026066,"13801"
"Tucker Davidson","ATL","SP",566.3599853515625,82.0056,-4.370170610321071,-1.5017901580503095,-3.8215280556705684,-5.483290534800986,-4.389826118148729,-19.56660547699167,9.9078506423059,-8.658754834685766,"19871"
"Jose Quijada","LAA","RP",999,51.7842,-5.67136891968012,-1.5017901580503095,-1.7717233232900766,-1.8160349310594985,-5.077444738916827,-15.838362070996833,6.126448073082172,-8.71191399791466,"19200"
"Deolis Guerra","OAK","RP",600.7899780273438,61.8637,-5.125489956321266,-0.6850083205440826,-2.60418617283316,-1.9648716525856342,-5.474775135945025,-15.854331238229166,6.126448073082172,-8.727883165146995,"8410"
"Josh Taylor","BOS","RP",999,53.9412,-5.767592780051008,-1.3769270336109256,-1.109156682559835,-2.5129782668337017,-5.09898963507318,-15.865644398128653,6.126448073082172,-8.73919632504648,"17359"
"Justus Sheffield","SEA","SP/RP",600.3300170898438,54.5271,-5.470551357341844,-1.5017901580503095,-2.487945305553052,-4.152842905348749,-6.068673506113454,-19.68180323240741,9.9078506423059,-8.77395259010151,"17285"
"Jeurys Familia",,"RP",599.8499755859375,56.132,-4.1925062633364,-1.4222065178419911,-1.4908577087674586,-3.382685592245906,-5.419108189849902,-15.907364272041658,6.126448073082172,-8.780916198959485,"5114"
"Kyle Muller","ATL","SP",561.719970703125,42.4403,-5.83930280385982,-1.5017901580503095,-2.5587244541871876,-3.224436523037969,-6.58947461999467,-19.713728559129954,9.9078506423059,-8.805877916824054,"20167"
"Julian Merryweather","TOR","RP",582.1599731445312,52.6762,-6.277094560356073,-1.0554322406833285,-1.1785667984037924,-1.7608580009649824,-5.682955210200464,-15.954906810608641,6.126448073082172,-8.828458737526468,"16703"
"Adrian Houser","MIL","SP",429.3299865722656,139.634,-1.0231614862778853,-1.5017901580503095,-5.9561282389058485,-8.778428504091599,-2.5262755646380466,-19.78578395196369,9.9078506423059,-8.87793330965779,"12718"
"Luis Cessa","CIN","RP",589.6599731445312,67.9646,-4.919544189105019,-1.084400425391231,-1.8896740232953808,-2.693559114182962,-5.422616995471436,-16.00979474744603,6.126448073082172,-8.883346674363857,"13345"
"Sam Coonrod","PHI","RP",599.3499755859375,54.6483,-5.650413442958226,-1.0938673276621749,-1.547374468704593,-2.294671415414733,-5.444502806972183,-16.03082946171191,6.126448073082172,-8.904381388629735,"17264"
"Bailey Falter","PHI","RP",598.6400146484375,55.282,-5.562292452800779,-1.4739075934575825,-2.233632625752125,-1.061256503422733,-5.730024891156049,-16.061114066589266,6.126448073082172,-8.934665993507096,"20070"
"Wade Miley","CHC","SP",441.4599914550781,158.395,0.4209044931366783,-1.5017901580503095,-6.780513505944377,-10.078040829636748,-1.9102114986231937,-19.849651499117947,9.9078506423059,-8.94180085681205,"8779"
"Chris Archer",,"SP",600.760009765625,80.4491,-4.584006914437783,-1.5017901580503095,-5.264091211683085,-4.336748539244937,-4.187020586217782,-19.873657409633893,9.9078506423059,-8.965806767327994,"6345"
"Touki Toussaint","ATL","SP",596.989990234375,59.1179,-5.314262711585504,-1.5017901580503095,-3.610069154192403,-4.1408185373464255,-5.339102272188427,-19.90604283336307,9.9078506423059,-8.998192191057168,"16929"
"Brett Martin","TEX","RP",999,64.3189,-5.135798560981551,-1.1630028498931648,-0.9929072337368228,-2.941339049914529,-5.932633741157538,-16.165681435683602,6.126448073082172,-9.039233362601431,"17369"
"Miguel Castro","NYM","RP",600.8699951171875,59.5786,-5.646782010251965,-1.3394490001163228,-0.7385720032082562,-3.3933163310528944,-5.090906365375959,-16.209025710005395,6.126448073082172,-9.082577636923224,"15684"
"Tony Santillan","CIN","RP",594.8699951171875,59.5264,-6.090867361681831,-0.38350182700584,-2.3031575559327337,-2.6573999533866877,-4.8559179481295285,-16.290844646136623,6.126448073082172,-9.16439657305445,"19926"
"Rich Hill","BOS","SP",433.94000244140625,110.648,-2.933817483026238,-1.5017901580503095,-7.389885425587379,-5.28654021458351,-2.9668535763271966,-20.078886857574634,9.9078506423059,-9.171036215268733,"4806"
"Matt Strahm",,"RP",999,41.8142,-6.1782143125132025,-1.5017901580503095,-1.3862168047814405,-0.5560225446661845,-6.677523517358121,-16.299767337369254,6.126448073082172,-9.173319264287084,"13799"
"Jose Cisnero","DET","RP",999,57.3272,-5.198993707991592,-1.2580694142130833,-1.3164515816504476,-3.1124144832214102,-5.424827700358545,-16.310756887435076,6.126448073082172,-9.184308814352907,"6399"
"Dylan Bundy","MIN","SP",451.6700134277344,146.432,-0.6095535168634962,-1.5017901580503095,-10.895017216404378,-6.394011774493737,-0.6979356061448079,-20.09830827195673,9.9078506423059,-9.190457629650828,"12917"
"Steven Cavalli","WSN","SP",559.4500122070312,52.4006,-5.847514283895488,-1.5017901580503095,-3.274206359175562,-3.5793707095996616,-5.917454902652482,-20.120336413373504,9.9078506423059,-9.212485771067602,"sa3014421"
"Cole Winn","TEX","SP",596.4299926757812,43.823,-6.280664913918955,-1.5017901580503095,-3.4484173262986486,-2.3610535566322626,-6.564157006827801,-20.15608296172798,9.9078506423059,-9.24823231942208,"sa3008662"
"Anthony Misiewicz","SEA","RP",999,53.8713,-5.732997331136033,-1.420684066708655,-1.7043037916858264,-1.7554013353410993,-5.783593181463269,-16.396979706334886,6.126448073082172,-9.270531633252713,"18152"
"Drew Smyly",,"SP",563.8099975585938,115.033,-2.159348159782387,-1.5017901580503095,-7.991940302222292,-6.213688804863745,-2.3139964005703626,-20.180763825489095,9.9078506423059,-9.272913183183196,"11760"
"Kyle Bradish","BAL","SP",999,39.1573,-6.432570631399516,-1.5017901580503095,-2.675296757163321,-2.8489963530712674,-6.753855893381996,-20.212509793066413,9.9078506423059,-9.30465915076051,"sa3008605"
"Johnny Cueto",,"SP",584.1900024414062,109.688,-2.6022461326649955,-1.4668863257675104,-7.033955396717777,-5.569931342709674,-3.540408598126506,-20.213427795986462,9.9078506423059,-9.305577153680561,"6893"
"Tyler Alexander","DET","SP",567.4299926757812,115.595,-3.7504864974825707,-1.5017901580503095,-6.600046609107956,-5.045513608443035,-3.3170966506267443,-20.214933523710613,9.9078506423059,-9.307082881404716,"17735"
"Matthew Brash","SEA","RP",576.969970703125,67.163,-5.336181239818979,-1.4546597501948868,-2.1994403940859013,-2.8048505624132742,-4.671976239653497,-16.46710818616654,6.126448073082172,-9.340660113084368,"sa3010616"
"Paul Blackburn","OAK","SP",999,39.9645,-6.41107987927566,-1.5017901580503095,-2.212461333759173,-2.830839142177602,-7.320363980450575,-20.276534493713317,9.9078506423059,-9.368683851407418,"14739"
"Ryan Weathers","SDP","SP/RP",595.3400268554688,50.4967,-6.018448375597889,-1.4464031631011456,-3.3013875887572093,-2.9176829741976826,-6.625263102281213,-20.30918520393514,9.9078506423059,-9.40133456162924,"23796"
"Danny Coulombe","MIN","RP",999,42.0008,-5.740310836711065,-1.479093939732939,-0.9842750782373997,-1.9033581146540248,-6.469582560648436,-16.576620529983867,6.126448073082172,-9.450172456901692,"13293"
"Carlos Estevez","COL","RP",439.05999755859375,62.776,-5.447770835815832,3.5646107521450587,-5.079577113272038,-4.399853713893925,-5.241689884568735,-16.60428079540547,6.126448073082172,-9.4778327223233,"14542"
"Zack Littell","SFG","RP",599.2899780273438,54.1985,-5.554632906115269,-1.426014903402614,-1.5990899564590833,-2.269527334137868,-5.783516654312534,-16.63278175442737,6.126448073082172,-9.506333681345193,"15823"
"Ethan Small","MIL","SP",600.0999755859375,45.8161,-6.164918382476819,-1.5017901580503095,-3.1866981975270665,-3.10554846067001,-6.462055960412165,-20.421011159136373,9.9078506423059,-9.513160516830471,"sa3011621"
"Hansel Robles",,"RP",597.9400024414062,63.3198,-5.359962126660527,-0.35087458868078397,-2.965057582344455,-3.1473748326093323,-4.832122533895497,-16.655391664190596,6.126448073082172,-9.528943591108423,"11801"
"Nick Wittgren","CLE","RP",999,54.7805,-5.300535007531935,-1.4328652854894934,-2.6500525736543143,-1.4843753435921063,-5.793963444795996,-16.661791655063844,6.126448073082172,-9.535343581981671,"15594"
"Jose Quintana","PIT","SP",552.5399780273438,134.551,-2.1834142306970135,-1.5017901580503095,-7.101656552302237,-8.669903593686396,-1.0192170875298898,-20.475981622265845,9.9078506423059,-9.568130979959943,"11423"
"Daniel Norris",,"RP",999,58.0913,-5.738048465240363,-1.4711138024708639,-1.6141183378024206,-2.4061348941285328,-5.489314340975249,-16.718729840617428,6.126448073082172,-9.592281767535255,"13475"
"Kris Bubic","KCR","SP",489.0299987792969,135.22,-1.9160710422398064,-1.5017901580503095,-6.773069520924359,-8.577391750023246,-1.73474260926588,-20.5030650805036,9.9078506423059,-9.595214438197699,"21455"
"Austin Gomber","COL","SP",513.25,131.737,-0.19057013861993805,-1.5017901580503095,-9.730307956050774,-7.415182180711568,-1.6709652156069186,-20.50881564903951,9.9078506423059,-9.600965006733608,"16561"
"Jesse Chavez",,"RP",999,53.3312,-5.658031900038191,-1.5017901580503095,-1.7002278574193053,-1.9219094520143503,-5.953233372040799,-16.735192739562955,6.126448073082172,-9.60874466648078,"5448"
"John Brebbia","SFG","RP",999,39.9239,-6.508053014156309,-1.5017901580503095,-1.4035028943766723,-0.8881705835490619,-6.43410805424201,-16.735624704374363,6.126448073082172,-9.609176631292188,"12777"
"Daulton Jefferies","OAK","RP",587.3699951171875,69.7036,-4.476710849061403,-1.5017901580503095,-3.097820644542474,-1.9312961481003073,-5.735004162402912,-16.742621962157408,6.126448073082172,-9.616173889075233,"19345"
"Packy Naughton","LAA","SP",999,40.3817,-6.640751562104415,-1.5017901580503095,-2.443766299896147,-2.70283532602428,-7.255842413891246,-20.5449857599664,9.9078506423059,-9.637135117660499,"23292"
"Tyler Anderson",,"SP",548.1900024414062,143.756,-1.2936088278545232,-1.5017901580503095,-10.228756452852403,-5.581064502183654,-1.960685564975945,-20.565905505916835,9.9078506423059,-9.658054863610934,"12880"
"Eli Morgan","CLE","SP",596,75.3618,-4.976197204594393,-1.5017901580503095,-6.144820061195109,-3.136428455984866,-4.8201690406312165,-20.579404920455893,9.9078506423059,-9.671554278149992,"20203"
"Jeff Hoffman","CIN","SP/RP",999,64.984,-5.355812076500497,-1.342184985855162,-4.537090174196677,-4.6005558081892435,-4.782400388519123,-20.6180434332607,9.9078506423059,-9.7101927909548,"17432"
"Scott Effross","CHC","RP",600.9600219726562,47.3994,-4.839036769696068,-1.4765301356235572,-2.4181556438715752,-1.7152766870505896,-6.420735113452889,-16.869734349694678,6.126448073082172,-9.743286276612505,"18384"
"Matt Shoemaker",,"SP/RP",999,46.5199,-5.772761186110622,-1.5017901580503095,-3.9632826824193765,-2.5636729155093505,-6.902360763021124,-20.703867705110785,9.9078506423059,-9.796017062804884,"4776"
"Merrill Kelly","ARI","SP",472.8699951171875,169.388,-0.05725147078706841,-1.5017901580503095,-11.055437899999811,-7.4010909866924,-0.689789875034837,-20.70536039056443,9.9078506423059,-9.797509748258527,"11156"
"Austin Warren","LAA","RP",999,55.2208,-4.784998163649226,-1.056858959226924,-1.4731229996710342,-3.9058361503811247,-5.7158103901111845,-16.936626663039494,6.126448073082172,-9.810178589957319,"24937"
"Seranthony Dominguez","PHI","RP",597.3599853515625,48.6039,-5.924438023382999,-0.8862723831389145,-1.7615320992611854,-2.337321867575411,-6.050286725738351,-16.95985109909686,6.126448073082172,-9.83340302601469,"19249"
"Drew Smith","NYM","RP",999,54.132,-5.577587558726401,-1.4642597923359382,-1.8977015955587981,-2.2004330874445235,-5.829875657896343,-16.969857691962005,6.126448073082172,-9.843409618879832,"17755"
"Amir Garrett","CIN","RP",593.3099975585938,58.2842,-5.513364505259811,-0.40996334832921916,-2.9843486482323627,-3.3872000046054116,-4.675110276798535,-16.969986783225337,6.126448073082172,-9.843538710143166,"14375"
"Alexander Wells","BAL","SP",999,51.5968,-5.602773487971605,-1.5017901580503095,-4.483134460795303,-2.395353996017413,-6.770999405560584,-20.754051508395218,9.9078506423059,-9.846200866089315,"19845"
"Sean Doolittle",,"RP",999,51.2953,-5.268184161609589,-1.2135210291292446,-2.8286666674610466,-1.8170434809313207,-5.848616704146809,-16.97603204327801,6.126448073082172,-9.849583970195837,"1581"
"Cody Stashak","MIN","RP",599.9299926757812,41.4487,-6.2766354673038505,-1.4948164543177704,-2.1821794258811495,-0.9163674280690197,-6.1618614042907245,-17.031860179862516,6.126448073082172,-9.905412106780343,"18088"
"Mitch White","LAD","RP",585.489990234375,38.1716,-5.980561316119809,-1.5017901580503095,-1.4693701572981879,-1.2815196402033995,-6.802167650522402,-17.035408922194105,6.126448073082172,-9.908960849111933,"19225"
"Jackson Kowar","KCR","SP",597.8099975585938,54.8686,-5.733044417602929,-1.5017901580503095,-4.1366171734900075,-3.605452284466389,-5.894119128127535,-20.87102316173717,9.9078506423059,-9.96317251943127,"21549"
"Tyler Clippard",,"RP",600.8099975585938,49.2714,-6.190546746826054,-1.2133562274200453,-2.330165296272417,-1.18560342451853,-6.21148866553628,-17.13116036057333,6.126448073082172,-10.004712287491154,"5640"
"Oliver Drake","TBR","RP",999,39.4761,-6.433663392801033,-1.4941808442394258,-1.188123459838025,-1.2588118006155347,-6.7789250913119,-17.153704588805923,6.126448073082172,-10.027256515723748,"8823"
"Jose Suarez","LAA","SP",469.05999755859375,126.029,-1.038373080356562,-1.5017901580503095,-8.452891608283357,-7.7811239958583505,-2.175416458695202,-20.949595301243782,9.9078506423059,-10.041744658937882,"19911"
"Rafael Montero","HOU","RP",999,40.0029,-5.920084079937077,-0.9456054231008454,-1.7487932670347592,-1.832623961705793,-6.8105308045653,-17.25763753634378,6.126448073082172,-10.131189463261604,"12760"
"Erik Swanson","SEA","RP",598.510009765625,41.7009,-6.735554388441381,-1.4604905269566364,-1.6616956767670583,-0.957472757977773,-6.468995375688127,-17.284208725830975,6.126448073082172,-10.157760652748802,"16587"
"Jakob Junis",,"SP/RP",999,68.9439,-4.882638838040497,-1.5017901580503095,-5.463958334568964,-3.973491299005996,-5.252570567308698,-21.074449196974467,9.9078506423059,-10.166598554668564,"13619"
"Chaz Roe",,"RP",999,37.793,-6.072314849513395,-1.3789365264614906,-1.2895802057315904,-2.1076615680893798,-6.515579431079703,-17.36407258087556,6.126448073082172,-10.237624507793388,"9866"
"J.P. Feyereisen","TBR","RP",596.1799926757812,57.3605,-5.070871209465326,-0.9784208741573053,-2.103662024785554,-3.6829831868568172,-5.570094589432945,-17.406031884697946,6.126448073082172,-10.279583811615774,"16610"
"Sam Howard","PIT","RP",999,53.8044,-5.33822816849304,-1.461441756577634,-2.398506381654122,-3.1256948489932785,-5.091720747765085,-17.415591903483158,6.126448073082172,-10.289143830400985,"16265"
"Sam Hentges","CLE","SP/RP",999,62.5272,-6.175304946334652,-1.476195032348479,-3.921475662553307,-4.3897095438825575,-5.25847722365325,-21.221162408772244,9.9078506423059,-10.313311766466343,"18548"
"Adam Cimber","TOR","RP",600.27001953125,62.1889,-5.347776504397756,-1.182062063549767,-1.9332245352227064,-2.7222746852101123,-6.281850493388823,-17.467188281769165,6.126448073082172,-10.340740208686993,"15288"
"Darwinzon Hernandez","BOS","RP",999,48.8783,-5.762302659916592,-1.4708235937106866,-1.1318148852589325,-4.05252543113609,-5.078359250288222,-17.49582582031052,6.126448073082172,-10.369377747228349,"19848"
"Adam Morgan",,"RP",999,52.1176,-5.693622605831255,-1.3743300693900502,-2.172261091727452,-2.558624901628869,-5.699961641034279,-17.498800309611905,6.126448073082172,-10.37235223652973,"12580"
"Joe Smith",,"RP",999,45.9754,-5.507211503408953,-1.439838327794616,-2.2473923610932514,-1.644784779869193,-6.6786101552180845,-17.517837127384098,6.126448073082172,-10.391389054301925,"3281"
"Tobias Myers","CLE","RP",999,36.761,-6.258912965167419,-1.5017901580503095,-1.785909599263747,-1.0772925521466288,-6.903206376116623,-17.527111650744725,6.126448073082172,-10.400663577662554,"sa918088"
"Will Harris","WSN","RP",999,50.0254,-6.127823797120814,-1.3126599556205238,-2.0638414143111152,-2.1585650939158545,-5.914149454225892,-17.5770397151942,6.126448073082172,-10.450591642112025,"3192"
"Jovani Moran","MIN","RP",999,45.3932,-6.2245605001900985,-1.4807718521059314,-1.503903744788573,-2.6512611366104237,-5.720499764114145,-17.580996997809173,6.126448073082172,-10.454548924727,"20422"
"Wander Suero",,"RP",999,41.1881,-5.767283386426555,-1.5017901580503095,-2.089170377933466,-1.658231437719592,-6.5683736289930446,-17.584848989122968,6.126448073082172,-10.458400916040793,"15855"
"Jalen Beeks","TBR","RP",999,38.1287,-6.468926492279618,-1.5006557722382787,-0.8266919707849865,-2.008716365698662,-6.784166366729036,-17.589156967730585,6.126448073082172,-10.462708894648411,"17192"
"Ryan Helsley","STL","RP",999,51.3358,-4.9918807738718955,-1.4313427518067139,-2.1588366590739345,-3.085694703390294,-5.936507063955,-17.60426195209784,6.126448073082172,-10.477813879015665,"18138"
"Wade LeBlanc",,"SP/RP",999,45.9005,-5.498494288066121,-1.5017901580503095,-4.395672710364289,-2.8478693821505408,-7.176392212081365,-21.420218750712625,9.9078506423059,-10.512368108406724,"5221"
"Tanner Roark",,"SP",999,35.0476,-6.4873541808895885,-1.5017901580503095,-3.4034539608434304,-2.6285916890866425,-7.412218971151966,-21.433408960021936,9.9078506423059,-10.525558317716039,"8753"
"Josh Winder","MIN","SP",999,62.3373,-5.344899343585714,-1.5017901580503095,-5.348263852552847,-3.3479270327824264,-5.896992114711657,-21.439872501682956,9.9078506423059,-10.532021859377053,"sa3007993"
"Justin Dunn","SEA","SP",556.8400268554688,87.6709,-4.204115298485685,-1.5017901580503095,-6.045045670861895,-5.8817371215732095,-3.8465787088683956,-21.479266957839492,9.9078506423059,-10.571416315533591,"19268"
"Keegan Thompson","CHC","SP",999,72.8457,-4.763956954020627,-1.4430623540989518,-5.1256459947100135,-5.287948816833461,-4.870100980065679,-21.490715099728735,9.9078506423059,-10.582864457422835,"19795"
"Kodi Whitley","STL","RP",999,44.3684,-6.616661059532436,-1.5017901580503095,-1.4722317879785385,-1.7685109267483472,-6.369750389290563,-17.728944321600196,6.126448073082172,-10.60249624851802,"19731"
"Jose Alvarez","SFG","RP",999,51.7811,-5.660509270093581,-1.4725937633418438,-1.2468840087502988,-2.65965608501003,-6.725517245778651,-17.765160372974407,6.126448073082172,-10.638712299892234,"5358"
"Tommy Hunter",,"RP",999,37.9577,-6.780231893921205,-1.3961744765088202,-1.153836075614896,-1.2505894629607885,-7.1850185623062295,-17.76585047131194,6.126448073082172,-10.639402398229768,"1157"
"Zach Thompson","PIT","SP",494.45001220703125,126.48,-2.7312310686957515,-1.5017901580503095,-7.740721569576008,-6.977087744369072,-2.636482767375422,-21.587313308066562,9.9078506423059,-10.679462665760667,"16094"
"Ryan Borucki","TOR","RP",999,42.3099,-6.2307077272855835,-1.5017901580503095,-1.0083595477769451,-2.600348414780639,-6.468670433300429,-17.809876281193908,6.126448073082172,-10.683428208111735,"16350"
"Matt Peacock","ARI","SP/RP",999,35.7967,-6.419231834909781,-1.5017901580503095,-2.5415652834039437,-3.41585199837306,-7.714220497799865,-21.59265977253696,9.9078506423059,-10.684809130231061,"20339"
"Chad Kuhl",,"SP",600.7999877929688,73.562,-4.400045196717907,-1.5017901580503095,-5.312249779992557,-5.644278368748856,-4.7368049876262885,-21.59516849113592,9.9078506423059,-10.68731784883002,"14975"
"Archie Bradley",,"RP",600.5999755859375,57.9964,-4.27443493888525,-0.9864794829204651,-3.105076413994644,-3.493790170340424,-5.981691220813512,-17.841472226954295,6.126448073082172,-10.715024153872122,"12918"
"Brett Anderson",,"SP",600.9000244140625,81.6301,-3.5115266758998858,-1.5017901580503095,-4.819598588023013,-5.627769188722876,-6.163804860156109,-21.62448947085219,9.9078506423059,-10.716638828546294,"8223"
"Dillon Peters","PIT","SP",600.3300170898438,92.2092,-4.027403786137702,-1.5017901580503095,-5.746838180108984,-6.0895819507156705,-4.267878553837904,-21.633492628850572,9.9078506423059,-10.725641986544671,"18790"
"Jesse Hahn",,"RP",999,40.3747,-5.8617999181605605,-1.1038422392090217,-1.6602685271143973,-2.6767380038276296,-6.56172387255865,-17.86437256087026,6.126448073082172,-10.737924487788087,"13287"
"Sean Reid-Foley","NYM","RP",999,41.4208,-6.060261158200321,-1.5017901580503095,-1.485124989871872,-2.690717343303698,-6.178944362275273,-17.916838011701476,6.126448073082172,-10.7903899386193,"17034"
"Andrew Wantz","LAA","RP",999,55.5514,-5.849107672166724,-1.5017901580503095,-3.119201580919304,-2.161847873510727,-5.292343944687232,-17.924291229334298,6.126448073082172,-10.797843156252123,"24933"
"Kyle McGowin",,"RP",999,37.1004,-6.738670535283512,-1.4277620045917578,-1.8403121841024532,-1.3314044682621469,-6.598694115238312,-17.936843307478185,6.126448073082172,-10.810395234396012,"15071"
"Jacob Webb","ATL","RP",999,46.1462,-5.192685231957591,-1.3991507058933628,-2.497618254028351,-2.5576100087852045,-6.30107454277757,-17.948138743442076,6.126448073082172,-10.821690670359905,"19274"
"Louis Head","MIA","RP",598.2000122070312,48.3605,-6.789494379434915,-1.5017901580503095,-1.5734674046370187,-1.9348368127142346,-6.158247701640146,-17.957836456476624,6.126448073082172,-10.831388383394453,"13259"
"Wandy Peralta","NYY","RP",999,55.9082,-5.160794589617346,-1.3695163306657345,-1.6609287136755642,-3.7499080342966202,-6.0281713327854005,-17.969319001040667,6.126448073082172,-10.842870927958492,"14295"
"JC Mejia","MIL","SP/RP",999,54.8893,-5.980963994254149,-1.5017901580503095,-4.34504481265293,-3.951572667318701,-5.9879824201304475,-21.767354052406535,9.9078506423059,-10.859503410100634,"20617"
